AIND-ID	型	意味	作業可否	該当箇所	前後文脈	作業者への指示
AIND-D11154	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$942963448396$# $$$	اسمه محمد بن أحمد الخوارزمي || حرف الواو . ###$942963448396$# $$$ وجيه الدين عبد الرحمن بن أبي بكر بن فهد و★ع	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11154	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$699593153100$# $$$	بكر بن فهد و★عبد الرحمن★ بن حسن بن سويد . ###$699593153100$# $$$ ولي الدين أبو الفرج . و★ميخائيل★ بن اسرائي	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11154	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$144212777553$# $$$	و الفرج . و★ميخائيل★ بن اسرائيل مقبوحان . ###$144212777553$# $$$ 534 ولي الدين جماعة يسمون أحمد منهم ابن الزي	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11194	ELLIPSIS	原文の欠落（lacuna）	○	...	الحبار حسين ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11201	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ملك الحبشة الكافر هلك في سنة ثمان وثلاثين . ★ID_Missing★ الحكمة رجل ادكاوي .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11231	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	مدينة النبوية حتى مات واسمه محمد ابن يوسف . ★ID_Missing★ ذو النون محمد بن عبد الله بن صالح الغزى ، و	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11244	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	زقي محمد بن محمود بن إسحق . ★ID_Missing★ الزهر محمد بن سعد بن عبد الله القلعي نزيل مك	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11288	ELLIPSIS	原文の欠落（lacuna）	○	...	الصائغ ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11289	ELLIPSIS	原文の欠落（lacuna）	○	...	الصباغ ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11307	ELLIPSIS	原文の欠落（lacuna）	○	...	عزيز ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11312	ELLIPSIS	原文の欠落（lacuna）	○	...	العوام ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11315	ELLIPSIS	原文の欠落（lacuna）	○	...	الغطاس ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11317	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	عبد الله وأبوه وجده وكان يعرف بسلطان غلة . ★ID_Missing★ الغندور عيسى || الفاء	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11329	ELLIPSIS	原文の欠落（lacuna）	○	...	قدار ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11336	ELLIPSIS	原文の欠落（lacuna）	○	...	القماح نزيل تونس ومحدثها هو محمد بن ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11363	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	المستحل في الرئيس . ★ID_Missing★ المستعين بالله العباس بن محمد بن أبي بكر بن	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11364	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	سليمان بن محمد بن أبي بكر بن سليمان بن أحمد ★ID_Missing★ المستنجد بالله يوسف بن أبي بكر بن سليمان بن	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11373	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	د بالله داود بن محمد بن أبي بكر بن سليمان . ★ID_Missing★ المعيد الشمس محمد بن محمود بن محمود .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11436	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$717607689446$# $$$	علي والشرف محمد بنو محمد بن عثمان بن أيوب . ###$717607689446$# $$$ الاطرابلسي في الطرابلسي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11510	ELLIPSIS	原文の欠落（lacuna）	○	...	فلعلي الجلال عبد الرحمن والكمال محمد وناجية و... وللشهاب البدر محمد وعزيزة فللبدر عبد الباسط	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11512	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ري هو منها أبو العباس أحد من أخذ عن شيخنا . ★ID_Missing★ البنبي نسبة لبنب البدر محمد بن حسن .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11520	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$230917430698$# $$$	د الشافعي ويعرف بابن المالكي قاضيها وابنه . ###$230917430698$# $$$ البوصيري في الأبوصيري .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11535	ELLIPSIS	原文の欠落（lacuna）	○	...	التركماني ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11539	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$781369499079$# $$$	علي بن علي بن أحمد بن سعيد بن هرون وأبوه . ###$781369499079$# $$$ التعزي في العلوي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11543	ELLIPSIS	原文の欠落（lacuna）	○	...	التلاوي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11548	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$884335467994$# $$$	التميمي محمد بن عمر بن عزم وغيره . ###$884335467994$# $$$ التنسي في ابن التنسي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11556	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	الجاناتي موسى بن محمد بن علي بن موسى . ★ID_Missing★ الجبرتي نسبة إلى جبرة بفتح ثم سكون وراء مفتو	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11556	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بن أحمد وعلي بن يوسف بن صير الدين بن موسى . ★ID_Missing★ الجحافي بضم أوله ثم مهملة مفتوحة ثم بعدها فا	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11574	ELLIPSIS	原文の欠落（lacuna）	○	...	الجميعي نسبة ... أحمد .	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11576	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	الرحمن بن سليم وابن ابنته منصور بن أبي بكر ★ID_Missing★ الجوجري نسبة لجوجر من الغربية أحمد بن حسين ب	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11619	ELLIPSIS	原文の欠落（lacuna）	○	...	الخراز ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11623	ELLIPSIS	原文の欠落（lacuna）	○	...	الخشبي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11648	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بن حسن بن إبرهيم المنتمي لبيت ابن الجيعان . ★ID_Missing★ الدماميني في ابن الدماميني .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11655	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	رفه عن تدريس الحنفية بسودون من زاده واسمه . ★ID_Missing★ الدميري بفتح أوله قرية من الكمال محمد بن موس	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11655	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	محمد بن يوسف الملقب كتكوت وأخوه علي وابنه . ★ID_Missing★ الدميسني بضم أوله ثم ميم ومهملة وآخره نون مص	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11670	ELLIPSIS	原文の欠落（lacuna）	○	...	الراشدي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11673	ELLIPSIS	原文の欠落（lacuna）	○	...	الربعي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11681	ELLIPSIS	原文の欠落（lacuna）	○	...	الركراكي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11683	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$223455764256$# $$$	أحمد بن أحمد بن محمد بن عبد الله بن زهير . ###$223455764256$# $$$ الرهوني بالضم في ابن الرهوني .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11697	ELLIPSIS	原文の欠落（lacuna）	○	...	د وأخوه وبنو أولهما الولوي محمد والصدر أحمد و... وابن أولهم وعمر بن حسين بن علي وبنوه أحمد وع	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11705	ELLIPSIS	原文の欠落（lacuna）	○	...	الزيات ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11706	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	الغربية علي بن أحمد وبنوه أحمد ومحمد وعزيزة ★ID_Missing★ الزيتوني بفتح ثم مثناة تحتانية بعدها فوقانية	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11735	ELLIPSIS	原文の欠落（lacuna）	○	...	السميط ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11737	ELLIPSIS	原文の欠落（lacuna）	○	...	ي بن فضل وابنه محمد سبط يحيى الدماطي وابناه و... ويوسف بن علي بن عبيد .	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11750	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$564662394814$# $$$	ن يوسف ممن سمع علي بمكة في سنة سبع وتسعين . ###$564662394814$# $$$ السيوطي في الأسيوطي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11758	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	وثانيه وآخره مهملة أحمد بن محمد بن الأجدم . ★ID_Missing★ الشبراوي بفتح ثم سكون نسبة لشبرى أماكن .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11771	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$664038039520$# $$$	محمد بن محمد بن عمر . وكلاهما ممن نزل حلب . ###$664038039520$# $$$ الشقطي في ابن الشقطي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11772	ELLIPSIS	原文の欠落（lacuna）	○	...	الشكلي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11773	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ضمتين علي بن عبد الرحمن بن محمد بن اسمعيل . ★ID_Missing★ الشمني الكمال محمد بن محمد بن حسن وابنه التق	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11788	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	الصائغ للصنائع . ★ID_Missing★ الصبيبي محمد بن عبد الرحمن وابنه أحمد ، على	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11788	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	الرحمن وابنه أحمد ، على ما سبق في ترجمتهم . ★ID_Missing★ الصرخدي محمد بن محمد بن يوسف ومحمد بن محمد ب	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11791	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$601916203022$# $$$	لأمه محمد بن حسين بن عمر بن أحمد بن محمد . ###$601916203022$# $$$ الصندفائي في السندفائي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11795	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$562175172626$# $$$	النور والصوفي الشافعي أحمد بن علي بن محمد . ###$562175172626$# $$$ الصيرامي في السيرامي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11815	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	د الضرير وبنو بهاء الدين محمد وأحمد ويحيى . ★ID_Missing★ الطنساوي إبرهيم بن محمد بن عبد الرزاق وأبوه	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11830	ELLIPSIS	原文の欠落（lacuna）	○	...	وبنو ثانيهما الجلال عبد الرحمن والكمال محمد و... وابن أخيهما أحمد بن علي بن حسين وابنه وخازن	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11839	DOLLAR3_STUB	処理済みの転送見出し（$$$）が同じブロックに同居	◎	###$640164061326$# $$$	لعداس للحرفة أبو بكر بن عبد الله بن وأحمد . ###$640164061326$# $$$ العدناني في البرشكي .	処理済みなので作業不要。ブロック先頭の項だけ作業すればよい。
AIND-D11844	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	يقال لمن عدا عبد الرحيم وإبرهيم ابن العراقي ★ID_Missing★ العربي محمد بن علي بن عبيد التونسي المؤدب .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11845	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	العرشاني بفتحات . ★ID_Missing★ العرضي بضم أوله وسكون ثانيه ثم معجمة إحدى قر	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11853	ELLIPSIS	原文の欠落（lacuna）	○	...	العطار ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11854	ELLIPSIS	原文の欠落（lacuna）	○	...	العطائي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11856	ELLIPSIS	原文の欠落（lacuna）	○	...	العطوي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11859	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	وابن ثانيهما محمد وخلق منهم عبد الكريم . بن ★ID_Missing★ العقيبي بالتصغير أحمد بن إبرهيم بن أحمد اليم	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11879	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ن بنو محمد بن محمد وابن الأول أبو الجود بمكة ★ID_Missing★ الغزاوي بالتخفيف قبيلة خطاب بن عمر بن مهنا .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11881	ELLIPSIS	原文の欠落（lacuna）	○	...	الغزنوي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11896	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	له ومهملات نسبة لفرسيس محمد بن حسن بن علي . ★ID_Missing★ الفرضي نسبة إلى الفرائض جماعة منهم الشمس الب	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11914	ELLIPSIS	原文の欠落（lacuna）	○	...	ي بفتح ثم تشديد للصنعة يحيى بن محمد بن سعيد و...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11925	ELLIPSIS	原文の欠落（lacuna）	○	...	القرني ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11929	ELLIPSIS	原文の欠落（lacuna）	○	...	محمد بن محمد النقيب وابناه جلال الدين محمد و...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11932	ELLIPSIS	原文の欠落（lacuna）	○	...	القشيري ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11933	ELLIPSIS	原文の欠落（lacuna）	○	...	القصاب ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11940	ELLIPSIS	原文の欠落（lacuna）	○	...	القلاقسي ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11945	ELLIPSIS	原文の欠落（lacuna）	○	...	أبو الحرم مقدسيون والقطب أحمد ابن اسماعيل بن ... وبنوه العلاء علي والتقي عبد الرحمن واسماعيل	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D11948	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	اب أحمد بن عبد الله بن محمد بن عمر بن علي . ★ID_Missing★ القليوبي بفتح أوله محمد بن عبد الله بن أبي ب	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D11953	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	لى سنة خمس وتسعين وربما يقال لهم القيسوني . ★ID_Missing★ القوصي نسبة لقوص المدينة الشهيرة من الصعيد ا	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12006	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	المخزومي نسبة لبني مخزوم من قريش جماعة . ★ID_Missing★ المخلصي محمد بن أحمد ابن عبد الله بن رمضان .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12048	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	المكي نسبة لمكة المشرفة جماعة . ★ID_Missing★ الملتوتي لعمل الملتوت ويقال له اللتات محمد ب	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12066	STAR_ORPHAN	対になっていない孤立した★（変換ノイズ）	◎	★	حيم بن أبي بكر وحفيده الآخر الزكي أبو بكر بن ★بن ... أبي بكر .	無視してよい。
AIND-D12066	ELLIPSIS	原文の欠落（lacuna）	○	...	بن أبي بكر وحفيده الآخر الزكي أبو بكر بن ★بن ... أبي بكر .	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12077	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بة لعلم النحو جماعة كثيرون منهم إبرهيم بن . ★ID_Missing★ النستراوي بفتح أوله وثالثه بينهما مهملة نسبة	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12111	ELLIPSIS	原文の欠落（lacuna）	○	...	علي وأحمد وبنو الأول البدر محمد والتقي محمد و... والزين عبد الغني بن يوسف بن أحمد بن مرتضى ال	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12111	ELLIPSIS	原文の欠落（lacuna）	○	...	لغني بن يوسف بن أحمد بن مرتضى المقري وحسن بن ... من أصحاب الغمري .	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12134	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	م الجمعة ثامن ذي القعدة سنة اثنتين وتسعين . ★ID_Missing★ ابن الأخصاصي أثير الدين محمد وشهاب الدين أحم	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12159	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن امام الصرغتمشية محمد بن محمد بن ★ID_Missing★ ابن إمام الكاملية محمد ابن محمد بن عبد الرحم	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12160	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	هيم بن عبد الرحمن المغربي ويكنى أبا الفضل . ★ID_Missing★ ابن الأمانة أحمد بن عبد العزيز بن عثمان وابن	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12168	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	وابنه علي ومضى بعضهم في ابن الأشرف قريبا . ★ID_Missing★ ابن أيوب تركماني اسمه علي بن يوسف بن أيوب وخ	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12186	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بن أولهما عبد العزيز أحد بوقف البيمارستان . ★ID_Missing★ ابن برية بضم ثم فتح كعصية الشرف يحيى بن كريم	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12210	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	تقي المنسوبون إليه جد لهم يلقب تقي الدين . ★ID_Missing★ ابن تمرية التاج محمد بن أبي بكر بن محمد بن م	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12228	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بضم تصغير جلدة أحمد بن حسن وخاله أحمد بن . ★ID_Missing★ ابن جماعة أبو بكر بن عبد العزيز بن محمد بن إ	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12251	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بن أحمد وابنه البدر محمد وابنه علي وبنوه . ★ID_Missing★ ابن حجة بكسر أوله أبو بكر بن علي بن عبد الله	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12271	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن حليمة المكي عبيد بن يوسف وابنه محمد. ★ID_Missing★ ابن الحمار بكسر ثم تخفيف الشهاب أحمد بن محمد	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12285	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	برهيم بن عبد المهيمن وابنه محمد وعمه أحمد . ★ID_Missing★ ابن خاص بك الشهاب أحمد والبدر محمد وابن أوله	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12297	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ح ومهملة ممدود علي بن محمد بن أحمد بن علي . ★ID_Missing★ ابن خطيب داريا محمد بن أحمد بن سليمان .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12316	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	رة وكأنه مخفف من خيرة من نواب الشافعية اسمه ★ID_Missing★ ابن خير الكمال عبد الله بن محمد بن محمد بن س	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12359	ELLIPSIS	原文の欠落（lacuna）	○	...	شا الحنفي نزيل الحسينية ومن تكثر الشكوى منه و... وهو أبو .... وصدر الدين محمد بن محمد ابن محم	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12359	ELLIPSIS	原文の欠落（lacuna）	○	...	يل الحسينية ومن تكثر الشكوى منه و... وهو أبو .... وصدر الدين محمد بن محمد ابن محمد نزيل السيو	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12383	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بق بفتح ثم تحتانية ساكنة بعدها موحدة ثم قاف ★ID_Missing★ ابن الزيتوني في الزيتوني .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12384	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن زيت حار في زيت حار . ★ID_Missing★ ابن زيد أحمد بن محمد بن أحمد بن أبي بكر بن ز	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12386	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن زين الشاعر هو ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12392	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن السبع قاسم بن ★ID_Missing★ أبن السدار علي وعبد الرحمن ابنا أحمد بن إبره	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12398	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	حنة وإخوته وهي الصغرى توفيت والأولى باقية . ★ID_Missing★ ابن السقا الشمس محمد بن أحد فضلاء الحنفية .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12410	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن سند ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12415	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	حبنا الشمس محمد بن سلامة الادكاوي الشافعي . ★ID_Missing★ ابن سلام بالتشديد محمد بن أحمد بن سلام .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12442	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن شهيبة بضم مصغر عمر بن . ★ID_Missing★ ابن الشهيد بفتح ثم كسر إبرهيم بن محمد بن إبر	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12468	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	لأموي ويقال له ابن المحمرة أيضا وأخوه علي . ★ID_Missing★ ابن الصلاح محمد بن علي بن صلاح إمام الزيدية	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12470	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بن صنيعة بفتح ثم كسر الشرف يحيى بن الوزير . ★ID_Missing★ ابن الصواف إبرهيم بن علي الحنبلي وابنه محمد	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12485	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن طلحة . ★ID_Missing★ ابن الطناني علي بن أحمد الغزولي .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12494	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ضي ولفائز من ابنة عمه البرهاني فاطمة يحيى . ★ID_Missing★ ابن ظهير إبراهيم بن محمد بن إبرهيم وابنه الب	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12520	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	ابن العبسي في العبسي ★ID_Missing★ ابن عبود حسن بن علي بن محمد .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12531	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	م جماعة كثيرون ذكر بعضهم في ابن أبي جرادة . ★ID_Missing★ ابن أبي عذيبة بضم ثم معجمة مصغر من عذبة أحمد	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12550	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	أخيه عبد اللطيف بن عبد الوهاب قوالح وابنه . ★ID_Missing★ ابن العقاب بضم وقاف مفتوحة خفيفة وآخره موحد	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12558	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	بعده بقليل صغيرا في شعبان سنة خمس وثمانين . ★ID_Missing★ ابن العماد الشهاب أحمد بن عماد بن يوسف الفقي	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12574	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن غالب ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12594	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	باب السلام وكتب أشياء منها عدة من تصانيفي . ★ID_Missing★ ابن الفرات باسم النهر محمد بن عبد الرحيم بن	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12597	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن فرحون المدنيون ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12607	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن الفقاعي شمس الدين محمد بن بن ... الجوهري صهر ولد الأخ .	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
AIND-D12616	STAR_IDMISSING	AIND番号を持たない見出しの開始位置	△	★ID_Missing★	قاهرة ويعرف بابن الغرابيلي وهو الشمس محمد . ★ID_Missing★ ابن قاضي أذرعات في الأذرعي .	作業しない。別項として採番が必要なので熊倉へ回す。
AIND-D12683	ELLIPSIS	原文の欠落（lacuna）	○	...	ابن الكتناني ...	欠落部は情報なしとして扱い、該当要素を立てずに作業する。
